,id,duration_ms,key,liveness,mode,explicit
6100,5xzCzOAOfRi4DOttSzvznR,204022,5,0.0834,0,False
6101,0RBOFW5424gCCCZrgECbt6,172655,11,0.117,0,False
6102,35lIK2q78MSgv3Abb4qAjk,206813,1,0.117,1,True
6103,4gALhhysObk59C3fxeTLwh,162335,5,0.0818,0,True
6104,5ffntNJnJOeFv7b7DCd0Bw,216747,0,0.464,1,True
6105,51wrmElSLxFzc0vSQPeTxs,200600,7,0.0992,1,False
6106,794QVQtFNy7hvtjQP1keQd,213080,4,0.125,0,True
6107,5LTGmestwpHZ1BfCmpFQJx,203511,5,0.095,1,True
6108,619pVMIK3WvX529JIkQTY3,197672,11,0.427,1,True
6109,3kxfsdsCpFgN412fpnW85Y,326933,1,0.123,1,True
6110,6bGwKHXHNLmTy6yt147FPh,202120,6,0.362,0,True
6111,62VpKdGyA7OIyUCj3a3LPU,169597,1,0.115,1,True
6112,6tvQzeCPwOytDlBYCIOY0n,207630,11,0.143,0,False
6113,4S1GTwPVpkSy7CsJIDKPEz,207773,6,0.15,0,False
6114,5I8oEqbk2ZBmQfXCrZbUFb,235747,8,0.111,1,False
6115,73F87Sqh6jQWucOOvz1WFx,213040,11,0.121,0,False
6116,5vnuJ8EopkP5dHukpOmT3L,153267,1,0.177,1,True
6117,3oHkMCVJyOcjg5FhfLc2Rq,315773,5,0.136,0,True
6118,1trFxVLL8WKhYap543e74l,218615,0,0.084,0,False
6119,4qWCFTuNnmGNdY4egtb4ZY,228227,9,0.208,0,True
6120,4lRwa7PKcGIuJMwtPIYKdy,232966,1,0.288,0,False
6121,7hlhojpax9zg2FNdBLY5ox,142480,7,0.312,1,False
6122,1AqemxWsT0iGg5Lvkm16Bt,192973,2,0.219,1,True
6123,0rrfXLr1p1yxsUy7LrKoYT,148360,11,0.133,0,False
6124,1mmAqhLcvPrknbslMiDlyU,175573,9,0.0676,1,False
6125,0UTHr20nqVFMoji8xYE9yl,212773,2,0.0986,0,False
6126,48XfojJC87VKLlUotYV0Gm,242293,1,0.127,0,False
6127,1KXFoiT2n4QXRsFvhWNI4I,238173,0,0.0631,0,False
6128,17FyWGvqby379Q92sn23jW,204693,1,0.0872,1,False
6129,6ImrWnhjEOw5re3cGLMIHJ,167813,10,0.356,0,True
6130,52eYVUkFTOVozbVFIaFrnV,208373,1,0.0831,1,True
6131,03vyB3AHCuEGfhh7wPc7Yf,169587,5,0.113,1,False
6132,1wGYcpJZ59rePkNu4zHmLu,162373,5,0.136,1,True
6133,57q6BgYP4gN6hPQViCB3um,140133,1,0.312,0,True
6134,5N521RK66Z1FP0Oz6B4OlT,213573,11,0.142,0,True
6135,3HgA5R5alihocnOYE9ihpS,195733,4,0.21,0,True
6136,6cpsixIHI63L0hwh3CwZg3,170240,10,0.72,0,True
6137,5TX0mfUkpGlU6j2xa00ERx,155893,2,0.305,1,True
6138,2MF4HtZHBoUliOi9nOAbS0,262360,11,0.108,0,True
6139,7iEoaTyBCqLaAwJnOP1BTn,166120,5,0.096,1,True
6140,0ssVSd3juASNuehS9LWMFW,162987,4,0.133,1,True
6141,6MmtDonkpvSoRx9ACwrGDu,216080,1,0.113,1,True
6142,2BuBXn15gj4MNYZydyWgrk,206707,0,0.299,1,True
6143,1tWpgH8rErSXPOkQKFCag9,205120,6,0.31,1,False
6144,1r33iukEx0COYuBzyXPmPP,242747,2,0.355,1,True
6145,0qp8MuZNKelOGTK2HPlXBA,183120,1,0.369,1,True
6146,4LKSaRoKNnlpKXTT663BrT,176027,8,0.098,1,True
6147,7EI6Iki24tBHAMxtb4xQN2,215064,11,0.104,0,False
6148,1ZemPoaj7LBj1RAQrb89EC,261800,11,0.164,0,False
6149,1nfyE13arjOuO54HH0zmqj,199813,7,0.191,1,False
6150,5k38wzpLb15YgncyWdTZE4,268867,2,0.308,1,True
6151,6wmAHw1szh5RCKSRjiXhPe,200853,1,0.0383,0,False
6152,2u7mxWSeoqTXndK5e08jMp,203908,6,0.338,0,True
6153,3ZhTT6yjZwpPph5MIJ53XY,262544,0,0.221,1,True
6154,0MrRAUcB8AZiB9ue2VOBYe,228147,5,0.1,0,True
6155,3Wf2YGdYT8xVdNsQSoRKk9,189973,6,0.197,0,False
6156,38td8VabuKlQt72Q2VnhbO,230063,11,0.173,0,False
6157,2GGGm4MLQynB3I4E4ycIYC,182265,6,0.257,1,True
6158,645YBsxhFPSOKxGep3uHLv,221529,9,0.0728,1,False
6159,22ryCgQttpV7oCrn7llGRu,275696,1,0.0779,1,False
6160,4CvId64YZSB0RfRdfzPIQU,281521,9,0.0481,0,False
6161,2UciqgwVDwro0fev3MFbxJ,216727,8,0.0898,1,True
6162,6tZ3b7ik1QDXFAZlXib0YZ,200310,6,0.631,0,True
6163,7amMgNDcObIDkIXv4xcvc2,202827,7,0.0661,0,False
6164,5p10VwQ8LRoyTc8LFrvPw6,284981,6,0.0887,0,False
6165,1m69ELEgE6k5ZWsap40ozt,188080,1,0.311,1,False
6166,1x5sYLZiu9r5E43kMlt9f8,212459,0,0.138,0,False
6167,7vuTcvFnvlqWlWb4u60nvY,180231,3,0.236,0,False
6168,5B03nSG8pLE48jh7kmasuL,201920,1,0.294,0,False
6169,3NelcGZ46JmV9LqOD1pnxA,199973,1,0.0882,0,True
6170,25qfFpoGhk9Njgu5nl36sS,248544,9,0.277,0,False
6171,5Z5nbOXhsSbySVC7WUc6y9,312347,0,0.0717,1,False
6172,0d0d2CuQSQDF7Q7vNhwA3i,263647,7,0.133,1,True
6173,5DR5ROdgm8iSxhZKLXEIbi,165627,1,0.0931,0,False
6174,1Faq8G2y56A8fRv7HsLq25,228387,9,0.224,0,True
6175,4lESS6vuruP6a79KWRaQou,184067,4,0.162,0,False
6176,7BwxbmYFy0l3ROHDjV2c14,237240,0,0.0433,1,False
6177,5hM6sP0Gh1jD57drszNueC,244293,2,0.226,0,False
6178,22ppznuzVF9LKamaaqMMqu,183676,11,0.606,0,False
6179,1AT4xjNarTswd0UZ5FlmKF,133922,4,0.0931,1,True
6180,4dVpf9jZjcORqGTLUaeYj9,173600,11,0.087,1,True
6181,3ZbJMlEL4Kcme0ONRO7Slx,194533,4,0.27,0,False
6182,5TVirkSwFEXF1nLJEebe2I,178242,2,0.0979,1,False
6183,2VKf0WEOpq06JE5PTNr9wa,163200,8,0.333,1,True
6184,6zBdVVksaTQeAzwfszbovz,171080,6,0.382,1,True
6185,0b93tWwuoAC0nXe1CfR30I,354640,7,0.141,0,False
6186,1t67WYNfUxfOiwaz7SJ66b,208640,8,0.144,1,False
6187,08hm0V6cTsWDX62hW42sEv,193893,11,0.127,0,False
6188,2URDbWGmPz3vhagl25p8OC,212093,9,0.199,0,True
6189,2HbYLDA1SigY1ilC94ieVu,158040,7,0.127,0,False
6190,1oUudyBYVGMIC8JXeIsFzq,193510,0,0.111,1,True
6191,1u0CD4fcBUB1xrG9fNgejh,200373,10,0.337,0,True
6192,0U6Vg6RUmzADUO0Y9fVKft,173627,2,0.131,1,False
6193,5rqQTEIVK2PTuXU9GI2wT0,180013,10,0.0735,1,True
6194,07qlsG6DYRLBbovwca9Vbr,177886,11,0.103,1,False
6195,0s3P5PImfDZYWIseR3b39D,182134,8,0.106,1,False
6196,74gguwbBvfBTurNJUWFOsC,217846,3,0.287,0,False
6197,3uYDO9dPLTVrgfwg7EYXSf,147905,0,0.115,1,False
6198,68uKHxQzoY6gd7YSKJf21J,160667,2,0.15,1,False
6199,7aiKdAM9WYW3GzWSA9OXIl,271613,5,0.304,0,False
6200,4zWO4gvuFtw6EJZC5FFGlr,213989,1,0.206,1,True
6201,4BGmYEDOK1swwoxTtfmVZD,182745,8,0.309,1,True
6202,6hkfgHhYXyDVYahUOZhGRd,185907,7,0.396,1,False
6203,60T4FDF1tTcFlXkI08FFhL,182560,0,0.387,1,True
6204,3PhbzvTllkq1rkULafc6ns,217720,9,0.126,1,False
6205,3eIRxkHV1xKsSJ8WWFfGjE,188850,9,0.0474,1,True
6206,1s9DTymg5UQrdorZf43JQm,206333,2,0.32,1,True
6207,3K6U7TamNyVSWcFH8pCQHX,180560,4,0.111,0,True
6208,2ZrHbO88rM6Ijeg0aJmSzl,190533,1,0.111,1,False
6209,1etiUDkISHELzQGMY79ryt,201799,8,0.0418,1,False
6210,3L0IKstjUgDFVQAbQIRZRv,192027,8,0.086,0,True
6211,475jSz0H6U3duJyNiDS0tT,207013,6,0.203,0,True
6212,6qNALlmZa1ESnCxJmXE1K9,186080,10,0.0628,0,False
6213,7EulRO07ZgchxqKUHb8Pvc,190177,2,0.182,1,True
6214,0dIoGTQXDh1wVnhIiSyYEa,224285,1,0.383,1,True
6215,76S09sHj7GGMJAtOLjmVQ2,180493,6,0.0688,0,False
6216,2qcG0nZ6S3zZV0UrkY5nFo,262308,11,0.0731,1,True
6217,0LKErfBZ5FbBiLB4OcZRbL,172749,11,0.133,0,False
6218,2HGymMoOdB4ZYv0AAqYmgF,192520,5,0.111,1,False
6219,0R6Jlsq25eZB3Wftpxi3oF,112013,0,0.263,0,False
6220,6nsLzJfvp5OLd4mgqUJkpq,230613,6,0.142,0,False
6221,1hSOt9IeshMkuKP9ri4hOf,222097,0,0.392,1,False
6222,1xy4apMFecGGkgBeaHFZ2M,205267,5,0.217,1,False
6223,0IEUbDOzcwi6Ju1ZAJ23rk,189133,7,0.122,1,False
6224,5yFSF6qQA1rcLsQRnBsZgb,199111,1,0.361,1,False
6225,2z4pcBLQXF2BXKFvd0BuB6,187521,10,0.094,0,False
6226,3zKST4nk4QJE77oLjUZ0Ng,255093,7,0.0828,0,False
6227,5eQ9IwVa9EodrmIItRQpaA,243062,0,0.15,0,True
6228,6nI74KsH94IN0J2vp5shdT,292727,4,0.342,0,True
6229,2TtWdYXulGcHCeUJUWwZ4M,281298,11,0.102,1,True
6230,0ptaq4BSl6jrXfGyLzJjYE,174173,5,0.0486,0,False
6231,1BuTNbYxxFYezD1tT8AJR9,168680,1,0.0848,1,True
6232,4669wTPqp7Xwz2H7v4QKi1,246449,11,0.363,1,True
6233,72TyiiduRmczEbDIEtKQdR,220293,10,0.111,0,True
6234,69b0SDYOymaqYwm3la237H,202641,1,0.103,1,True
6235,3towKHKVOXCCcL1fHv6xFO,219387,0,0.0921,1,False
6236,27oFpFktCq9JIXjJQRuv7a,166852,10,0.0658,0,True
6237,1f5PNhkNgUpvDEeZfcIlO1,200205,7,0.0864,0,True
6238,2DQ1ITjI0YoLFzuADN1ZBW,245387,1,0.0853,1,True
6239,2yUbCEiaolfSMluDo9RMmG,332301,1,0.122,0,True
6240,0RUTnY2B3s05fZuCHsNaUP,174841,10,0.0662,0,False
6241,5sWbwccBcyHsg5LEKWGZo9,315771,10,0.164,0,True
6242,11GGSyTB8cS9TgONHBOhEX,190576,7,0.0952,0,False
6243,3rFF7kSm5qBOOPs6ljFgPp,237295,1,0.372,1,True
6244,2poOAWEj1CStqTVPgIHZ8s,221107,8,0.142,0,False
6245,5Lgqu1th1KqlG97OF2gWGe,286730,8,0.0728,1,True
6246,6onwlDmIVKE8bBgyBRSuS0,257646,6,0.11,0,True
6247,5yuShbu70mtHXY0yLzCQLQ,179613,5,0.0757,1,True
6248,43ZyHQITOjhciSUUNPVRHc,124056,5,0.117,1,True
6249,6tuzPD1zPPvwMbGiD0TBay,141474,8,0.113,1,False
6250,0MIcPSq9n2z5H8TAfEstri,200987,0,0.0996,0,False
6251,0Px86mRlxdB3YqpK6KXWlr,197822,8,0.119,1,True
6252,7g7aSJiEcQP8s3PTzqM4Fj,218499,8,0.116,1,True
6253,1YmF9PvLhIISIANoMLIYGq,233061,10,0.13,0,True
6254,2qsQ8eVDPmobZpvDxQCVQu,191700,6,0.588,1,True
6255,6sTDhYVVXU3HSDuG7mBLRU,256341,4,0.0954,0,True
6256,6PGoSes0D9eUDeeAafB2As,213400,10,0.153,1,True
6257,0eHCArTPhwUxatY7cEXRiK,191938,0,0.195,1,True
6258,2U7Hu2RaNQNRi7izoJyZaX,218320,5,0.143,0,True
6259,7Il2yWQmsqKgSkLQvHTPUI,195987,11,0.133,1,False
6260,2VgJDTfkuwlm7WIHnvtRCQ,204326,10,0.132,1,False
6261,5lZsh9Qf7CbHI9Fcc7Zcsq,97202,8,0.0925,1,True
6262,6MNGxu8MprKGkchUchkJsy,181733,9,0.171,1,False
6263,0OWZFobGSIW9GrSlQ9C5pc,205453,3,0.113,1,False
6264,7GCKSaadrwpoVSiwbEGkfv,224027,11,0.368,0,False
6265,3c3XJ9P1BjOtmNXKvdVyHK,206067,2,0.135,0,False
6266,13wNEvWmBsWaWVtiLPRIW5,230027,5,0.112,0,True
6267,093RgZ7RXHZwIrxZhZYX4Q,185147,11,0.0961,1,False
6268,7HC3sppue0re7HPfo5zscF,233347,6,0.152,1,False
6269,0xIVvRmjztR1AwuHrkhH41,148387,1,0.086,0,False
6270,2BVVmJQZv4fOPWavI9mkIj,232760,7,0.102,1,False
6271,7ms3VzLTfr7fXNOqA4Mkx9,179831,8,0.162,0,True
6272,2bNrvWD9d5Zn9tS8XvcaMk,208316,6,0.316,0,False
6273,1nO67wic65N413c11zKxM7,211880,5,0.121,0,False
6274,5Iy2Jj87Ha0C0IBlNE1I4y,278480,0,0.142,1,False
6275,12ip0ceCeszDTDFxDY1AXJ,207546,4,0.0833,0,False
6276,6J7ZSdEEYo3ns4gnHdwRL0,203960,11,0.0403,1,False
6277,3VClLWqNn80Llv0PJOsKgr,217080,6,0.0696,1,False
6278,3bxtgzAeAZPdRtKoPL5GG2,239427,6,0.448,1,False
6279,3qC3qmZNDXu62hc8YbhWsy,479333,9,0.3,1,False
6280,739vCwA3EpBSkk3uDsI2wB,226107,1,0.0932,1,True
6281,5DfWF0jqMgZDCiu9zJENTA,177140,1,0.115,0,True
6282,3ZBksMOUTbOTIgIwV0RaLg,190547,6,0.112,0,False
6283,3e7Y6sfFlIdBMJhX7wpqVO,188600,10,0.106,0,True
6284,6tarvNiKnEjYMj1VZhlDqR,153475,5,0.213,0,True
6285,00B7TZ0Xawar6NZ00JFomN,284856,9,0.314,1,True
6286,17Yq72h0p15OhCbZ5lJ5gd,181624,7,0.158,1,True
6287,3xWEI23MLJrD0dpDcDUTW6,233072,7,0.697,1,False
6288,3DXncPQOG4VBw3QHh3S817,288600,7,0.167,1,True
6289,5FOCkGt7bp22nBVfQ4WSIT,205188,7,0.096,1,False
6290,4wFjTWCunQFKtukqrNijEt,303077,2,0.325,1,True
6291,24snQ8Ew7aIKYCt0ulXHvx,178347,4,0.388,0,False
6292,26Fqtv4Aa7kyd1WWGHai6A,170573,11,0.145,0,True
6293,0OlnLZY4cmQzT6ZGttvWBM,183637,6,0.197,0,False
6294,0Zbbxnx4SGGHoIow4PpISP,236853,5,0.0911,1,False
6295,6HZILIRieu8S0iqY8kIKhj,185947,1,0.0842,1,True
6296,5WoaF1B5XIEnWfmb5NZikf,259333,6,0.0866,1,True
6297,7p2ewixAShLpjDZrnzZK7c,231453,1,0.105,1,True
6298,5I30ByMf5nhgbSokY1EZiN,254947,11,0.11,0,True
6299,0sPJELXHyWpFgkxlzvvRFI,196570,7,0.228,1,False
6300,7vu0JkJh0ldukEYbTVcqd0,176320,8,0.0616,1,False
6301,74cVJfmK18rhWnscIpGXjt,188524,0,0.057,1,True
6302,0afhq8XCExXpqazXczTSve,170827,9,0.327,1,False
6303,2CRbiMK0W14l71SpDKqKZM,346460,8,0.0983,1,True
6304,7JNh1cfm0eXjqFVOzKLyau,202453,5,0.099,0,False
6305,1vBeIXlzbAieGoDqInav5j,229005,10,0.108,0,True
6306,5TysCiZtv1HnSWcTcUFusI,195813,0,0.121,1,False
6307,5TmZYdHW6HJ9gt7Aokuql5,203853,9,0.15,1,False
6308,6etab3UBCo5GOTMZqUvRka,164157,1,0.0931,1,False
6309,3NdDpSvN911VPGivFlV5d0,245200,0,0.325,1,False
6310,5eGX87IiKsGuzS3iw4CfCX,187824,6,0.179,1,False
6311,0CfmNX2TXk7yoJqHJiixnp,230953,10,0.0963,1,True
6312,5mdooqkfMvf7LtIFKReUYg,226160,8,0.154,1,False
6313,3ZYwSDF9knZI0RVlKR4PHC,183809,8,0.536,1,True
6314,1XRgIKC5TPwo7nWGyKqgG0,233087,11,0.0993,1,True
6315,6EpRaXYhGOB3fj4V2uDkMJ,204502,6,0.0765,1,False
6316,0TFVOjSvPTjFHkiZZekK5k,218261,5,0.128,0,True
6317,0Qh38w01QRXK6KHIv0e3hb,269600,1,0.0906,1,False
6318,0VgkVdmE4gld66l8iyGjgx,204600,2,0.165,1,True
6319,7ofxPmTNMj2GP07g1VZa0O,238160,0,0.0601,1,False
6320,0JcNysfWVWaMS7R6vzGB2k,194742,10,0.359,1,False
6321,7gevvAspxft2qQmcvJjNBH,203453,10,0.105,1,True
6322,04CyO54TZk5tEylFg2Df41,234867,0,0.219,1,False
6323,74ZovzRxHBvCq5yIwe8boh,151027,1,0.137,1,True
6324,0oFqlgK2LJ9eMlpGBCmRvf,230013,0,0.351,1,False
6325,5537GkcZu99NDs1gH9iCOY,218760,5,0.0816,1,False
6326,6eT7xZZlB2mwyzJ2sUKG6w,256533,7,0.0816,1,True
6327,4LmAnpjlhWTahvRkYR8xJa,267427,2,0.268,1,True
6328,3zIG0WuI5RoJsFYnErkFDU,227413,8,0.312,0,False
6329,0Gl5s8IhMmQE5YQwM8Qx1J,207787,8,0.0952,1,False
6330,0qFX9pVJQB4lBMxRoFXqGr,236944,0,0.0979,1,True
6331,0P1O6JO2i19etVxXqgPHpa,272153,1,0.0865,0,True
6332,0ITqOOwNtw5DP2GLYAlTQx,251057,6,0.0973,1,True
6333,3n3b5WNEohHP7Ou4ndBo6b,221760,4,0.0887,0,True
6334,7aK0LpCyxzN5K9pAP20MVC,220326,9,0.0902,0,True
6335,4j30n3zuJQJ5qGA6rSTaST,184905,6,0.193,0,True
6336,4lUnFLtn8w3W76FiYDRzmO,190643,8,0.112,1,False
6337,5nFyaoBWwwMJ9fv33tZ2MB,219520,10,0.16,1,False
6338,2iCOdoyDmWG3hWkbtH1KB2,225520,9,0.154,0,False
6339,4DTpngLjoHj5gFxEZFeD3J,264532,1,0.124,0,True
6340,2BNkTvg1kHAAfGvqh56x5a,255886,0,0.0943,1,False
6341,5ojXuKXBYq0apcNucYSDXq,174201,10,0.148,1,False
6342,6yuArSnBrhykjkCxb8eXvl,230760,8,0.241,1,False
6343,7u90MSvVyEjL0c8icaE7jl,217147,8,0.2,1,True
6344,3ebXMykcMXOcLeJ9xZ17XH,220883,1,0.261,0,False
6345,1KSqYYJFyfTecXFk9M0prc,232787,11,0.0881,1,False
6346,6u0EAxf1OJTLS7CvInuNd7,201532,2,0.294,1,False
6347,7nZmah2llfvLDiUjm0kiyz,189467,8,0.306,1,False
6348,0NiXXAI876aGImAd6rTj8w,181615,11,0.0516,0,False
6349,6kex4EBAj0WHXDKZMEJaaF,216409,1,0.187,1,True
6350,7thTA3hqO2MgOlzo0rPInX,177480,5,0.503,0,False
6351,5HwnezK198pJCEj1l2Adjy,177160,2,0.0889,1,False
6352,6GW4n7EdAV9w8YpAgtJnuc,202563,7,0.726,0,False
6353,5Htb1uFQ1KrkFXlefS8oGj,236987,3,0.181,0,False
6354,1W6wxOOYyJyyok8fqYSZ3m,230713,11,0.455,0,True
6355,1GtVGc1UYin3zpMUdNSSpM,241427,9,0.0972,0,True
6356,0as7lPxkBPctZ7uVmchRNM,186231,1,0.0961,1,False
6357,3s3VVLE1kB7Xk2AoJKlGmr,217560,1,0.141,1,True
6358,00gpGR84M27moP7AFuqHIx,91011,8,0.153,1,True
6359,0jqBo5RYn008f4ZY8kPewW,260320,0,0.0839,1,True
6360,5jyyPsIGM2yqkZN9R3TmvN,238893,11,0.176,0,True
6361,0qYTZCo5Bwh1nsUFGZP3zn,229849,5,0.351,1,False
6362,0lJCqIx5BhZtf6QtYI2fbv,279613,1,0.123,1,False
6363,3whrwq4DtvucphBPUogRuJ,199095,2,0.133,1,False
6364,5KVciTEfXvpcFHR3RFbtJy,219480,1,0.121,1,True
6365,2ycWek3FNNVHBhz2TcnOzZ,144627,11,0.0753,0,True
6366,0D5CXSUx8GOCHSY8KWgi9h,173693,11,0.17,0,True
6367,4fZxGiES1FKbNqJPrI4L3s,221360,10,0.121,0,True
6368,0CokSRCu5hZgPxcZBaEzVE,220454,0,0.112,0,True
6369,58cvckETahSOG74RP5WE99,154373,0,0.12,1,True
6370,0P6AWOA4LG1XOctzaVu5tt,171806,11,0.126,1,False
6371,3W4JFzOQdo5J2Wgt9DFg24,240093,10,0.094,0,True
6372,3eR23VReFzcdmS7TYCrhCe,220781,0,0.0864,1,False
6373,1UVuZnfWsGvS9TzZTVIkdv,198040,8,0.0282,1,False
6374,5cXg9IQS34FzLVdHhp7hu7,221827,1,0.101,1,True
6375,2tPcTFiQF9MbVUyjZ3zDhA,219307,1,0.193,1,True
6376,0ERbK7qVqveCaBWIiYCrl3,204701,11,0.0506,1,False
6377,70lnL3QaSOIIyMa2X9aVRL,195213,1,0.0548,1,False
6378,3ALgsy4RtDm58xl3VNoSgZ,185883,8,0.149,1,True
6379,3atCD3dVosUsd3KM2yzfeC,122093,1,0.152,1,True
6380,2PsZsnqSMXt4oKi0xHVvgF,229525,1,0.194,1,True
6381,6asKJPlXOTx6BLyGnEAagB,160297,1,0.0909,1,True
6382,6K2anECyrckidwf5wxS78Q,139845,11,0.111,1,True
6383,6M1qLtDxfOeBSbM5HnIo54,155131,1,0.11,1,True
6384,7gbpozqwdFoqvv19BTk2hu,189815,1,0.296,1,False
6385,3Uvi9diL18dYSUc3vcKk0n,112705,0,0.156,1,True
6386,2jey6aQoRNao7Ou9ftOXFC,185987,0,0.104,1,True
6387,5uAMiB0RMCjdq7p5mEjfY1,173585,11,0.0641,0,True
6388,49VSioK272TASR4r9vRTuP,187273,1,0.163,1,True
6389,45w70aQhNwke1yrQZO0ffm,194989,3,0.0727,1,False
6390,5bcTCxgc7xVfSaMV3RuVke,223413,11,0.0943,0,True
6391,0VtxQUpwnkeedz0QhhuOgA,157643,1,0.136,1,True
6392,7q1ikCoQLytPP5TTzDy7JK,151915,2,0.406,1,True
6393,2cKovq3l6OJjhVVDbVKOsr,214373,0,0.153,1,False
6394,7EUfNvyCVxQV3oN5ScA2Lb,230289,2,0.0443,1,False
6395,2m2ZGfJcs3lHWNPzhWH3XH,256551,1,0.0957,1,False
6396,7MHN1aCFtLXjownGhvEQlF,213027,4,0.349,1,False
6397,5mTdAqporE8e0dEk1U8Pkx,164133,10,0.0887,0,True
6398,4YAgH8s0JFfwikTNwe0aIk,228759,8,0.175,0,False
6399,07VJGBnywGutMZ72kRyEop,256000,2,0.119,0,False
6400,7fCNUWi6uflDTQ08srxMZk,152862,6,0.0417,1,False
6401,2zLIP4R6Yt3afkyh7uhmar,223899,0,0.0632,1,True
6402,1Y500yrabUJY2mIQS3RDt4,138474,9,0.724,0,True
6403,7F9vK8hNFMml4GtHsaXui6,190428,5,0.394,0,True
6404,2x0WlnmfG39ZuDmstl9xfX,244827,2,0.108,1,False
6405,0SvxydoxEEkXt9aMAqTfpB,190476,8,0.118,1,False
6406,7bUcBztfGqO7cSI2gMZeCI,180893,1,0.416,1,True
6407,5qN4HFkapdAOV94XPryVof,130613,1,0.265,1,True
6408,1nO2NjuFkGaAWcMdJ1pNrp,232413,5,0.109,1,True
6409,0DJBgBiYeSn6n1AXAkFVE8,208760,8,0.183,0,True
6410,1NDxZ7cFAo481dtYWdrUnR,193613,7,0.104,0,True
6411,2nUJvBO87SkxCViQsLc9Zr,186027,0,0.106,1,False
6412,6kOHug1s9Nd5gsHrX8irs2,255600,5,0.15,0,False
6413,1ob7M7lGdLSE0IWi2ymy6x,142582,1,0.228,1,True
6414,79GsUxLyzxgnN4I1E11dtO,194230,1,0.334,1,True
6415,0OI7AFifLSoGzpb8bdBLLV,202805,3,0.0537,0,False
6416,7y9iMe8SOB6z3NoHE2OfXl,181279,0,0.0893,1,False
6417,76iVOVsliCHlWqKuDnCfhE,222093,11,0.123,0,True
6418,4KXwFI9pgJLpUIAc9oSL8j,272307,8,0.174,1,True
6419,5goGDc74vVREyN8al8CkPh,255840,9,0.308,0,True
6420,5xNUR50KxswPRAvx7S163g,225933,7,0.211,1,False
6421,693iqPOQvhI7PobtR8CC8v,265747,5,0.29,0,False
6422,1Wolb8MRcXR2IMMaELTRpE,146526,10,0.0349,0,False
6423,7qwULjvTujatIaoWC1lu8b,145972,10,0.106,0,False
6424,6p8NuHm8uCGnn2Dtbtf7zE,304041,1,0.104,0,True
6425,41cpvQ2GyGb2BRdIRSsTqK,188324,0,0.1,1,False
6426,2rYyq0b3XWwmWl0k727OVG,184172,1,0.0758,0,True
6427,35zrlBOjpfDPMcZzglWOuV,206098,5,0.0825,1,False
6428,5ZpjODX6OH1xZs3AOewTO6,293947,1,0.246,1,False
6429,3zHq9ouUJQFQRf3cm1rRLu,252534,8,0.125,1,False
6430,4c2W3VKsOFoIg2SFaO6DY5,180757,1,0.0513,1,False
6431,3IkWmgGsXbsafrunwPojXO,349560,4,0.585,1,False
6432,4FpfU1O7WCLBnmwu5XAFk4,85267,9,0.0866,0,True
6433,35cOyocq8Gb6UcT0NWeTwn,242293,1,0.158,1,True
6434,0pDaqgIForVNO4jrtTxcWT,228923,3,0.0876,0,False
6435,6m2LNopVJKsvBB9l7Z1rwn,161593,6,0.0805,1,True
6436,6JV2JOEocMgcZxYSZelKcc,236002,0,0.191,1,False
6437,4BHzHISX21PYwGXiBEUQ70,251859,4,0.18,0,True
6438,2Bv0MbaqYx2IrQa7Z6xBT0,232863,8,0.17,1,True
6439,6JnRLa50GuHzF0ucg9AGMI,197413,11,0.102,0,False
6440,5troof8mcGO3AafoDbk1gc,211853,9,0.126,0,False
6441,4KTU5aa5s547f1JF5DImhF,243987,0,0.311,1,False
6442,38yBBH2jacvDxrznF7h08J,188174,0,0.0579,1,False
6443,6VrCmhRBFnuGKmtNfk4jDs,177600,7,0.742,1,False
6444,2eAZfqOm4EnOF9VvN50Tyc,221747,1,0.106,1,True
6445,6jT85s2dZ55HBqjXYi2rfI,225600,11,0.127,0,False
6446,0tPQPaOKM32WgMSbPCYyRH,172687,1,0.0824,1,True
6447,6PCUP3dWmTjcTtXY02oFdT,261154,2,0.14,1,False
6448,22eADXu8DfOAUEDw4vU8qy,271080,6,0.129,1,False
6449,0dLToDou8YHYJpQltj3Ijy,210107,4,0.105,0,True
6450,1KAhsLqLYiqCZ1G8ljKDtB,312533,10,0.183,0,False
6451,16wWFYS9S4hKBk2Ofj3Ss6,170200,11,0.124,1,True
6452,5GKwq4sO5ZHKuWaDmdwMQc,210818,2,0.0553,1,False
6453,5MbeIktglgTouqOHnVunxp,231387,3,0.229,1,False
6454,7GfhZZq8plOVTeqsDMbftc,258507,6,0.157,0,False
6455,3mNfKVgSiejiZYmFRVjNbQ,279907,11,0.102,0,True
6456,3KnLHwhRhJGuQM822JVSoI,243040,9,0.193,0,False
6457,249c7UYQRwLb8tUykq8IwX,245080,1,0.312,1,False
6458,1a8051h021Rfl01OhAjjV6,264347,0,0.338,1,False
6459,1LszjjoVwDDZcWUQbzeDLG,223147,1,0.103,1,False
6460,7yt6eiZQCkVFEzwGp4Pbor,293138,1,0.08,1,True
6461,4v094LQ9eF10k2O2Te2ngK,223044,0,0.115,1,True
6462,2KokOIKdw4zZutDil85Ugh,202835,5,0.273,0,True
6463,0jdny0dhgjUwoIp5GkqEaA,230267,10,0.111,1,False
6464,4vkVvmjIiQibQ6zJnC1Q9z,203813,0,0.337,1,False
6465,0UBLhedidy1DjSF4ncF5zL,199111,1,0.361,1,False
6466,0G9rmRmQDFk9O2tzZLyRkc,315185,1,0.126,1,True
